"股票代碼","名稱","差額(仟元)","買進","賣出","外資","投信","自營商"
"4904","遠傳","20,015","新加坡商瑞銀: 16475 										 										台灣匯立證券: 4264","凱基-松山: -724","1","-1","2"
"2360","致茂","18,530","港商麥格理: 16939 										 										台灣匯立證券: 1591","","7","-3","-1"
"2481","強茂","18,161","瑞士信貸: 18161","","-3","1","-2"
"1314","中石化","17,989","兆豐-中壢: 1333 										 										凱基-松山: 6719 										 										新加坡商瑞銀: 11914 										 										中國信託-嘉義: 363 										 										兆豐-忠孝: 680","(牛牛牛)亞-鑫豐: -1740 										 										台新-高雄: -1280","-1","0","-6"
"2887","台新金","17,692","瑞士信貸: 11467 										 										台灣匯立證券: 7134 										 										新光-新竹: 1457","台新-高雄: -2366","2","1","-1"
"8406","金可-KY","17,579","國票-長城: 1119 										 										摩根大通: 25513","永豐金-中正: -1515 										 										富邦-台北: -3584 										 										中國信託-嘉義: -758 										 										兆豐-忠孝: -1855 										 										元大-竹科: -1341","1","3","2"
"2455","全新","16,029","富邦-板橋: 928 										 										新加坡商瑞銀: 19074","富邦-台北: -2170 										 										新光-新竹: -1803","1","5","-1"
"2458","義隆","15,780","美商高盛: 16244","兆豐-中壢: -464","2","-1","-2"
"1717","長興","15,394","瑞士信貸: 19695 										 										玉山-雙和: 1098","康和-澎湖: -367 										 										凱基-松山: -3654 										 										凱基-大安: -1378","1","-1","5"
"1210","大成","15,327","永豐金-板橋: 11557 										 										兆豐-忠孝: 3770","","-7","0","2"
"1785","光洋科","14,145","新加坡商瑞銀: 14145","","-4","0","1"
"5871","中租-KY","14,132","港商麥格理: 207 										 										摩根大通: 23892","台灣匯立證券: -9967","1","1","0"
"1909","榮成","13,949","康和-澎湖: 1167 										 										瑞士信貸: 21966 										 										兆豐-忠孝: 17065","(牛牛牛)亞-網路: -1647 										 										台灣匯立證券: -24602","-1","0","1"
"3515","華擎","13,940","美商高盛: 13940","","-1","0","-1"
"3016","嘉晶","13,646","新加坡商瑞銀: 13646","","1","0","3"
"5903","全家","13,227","台灣匯立證券: 13227","","1","-1","0"
"3045","台灣大","13,201","永豐金-中正: 1136 										 										中國信託-嘉義: 433 										 										台灣匯立證券: 10040 										 										兆豐-忠孝: 9315","日盛-景美: -7723","-1","-1","1"
"8150","南茂","13,173","新加坡商瑞銀: 14565","中國信託-忠孝: -1392","1","-2","-3"
"4927","泰鼎-KY","12,872","瑞士信貸: 12872","","5","0","2"
"3293","鈊象","12,858","國票-長城: 910 										 										永豐金-板橋: 914 										 										富邦-板橋: 7352 										 										(牛牛牛)亞-網路: 961 										 										台新-高雄: 3639","玉山-城中: -918","-1","1","-1"
"6274","台燿","12,376","國票-長城: 17563 										 										(牛牛牛)亞-網路: 1065","(牛牛牛)亞-鑫豐: -4015 										 										中國信託-嘉義: -438 										 										兆豐-忠孝: -1799","1","3","4"
"3024","憶聲","12,167","元大-竹科: 13144","玉山-城中: -977","2","0","0"
"2605","新興","12,126","美商高盛: 11831 										 										(牛牛牛)亞-鑫豐: 1994","康和-澎湖: -808 										 										玉山-城中: -891","3","0","1"
"2023","燁輝","12,080","美商高盛: 14184 										 										永豐金-板橋: 753 										 										日盛-景美: 677","國票-長城: -1165 										 										新光-新竹: -2369","-1","0","-1"
"1440","南紡","11,831","兆豐-中壢: 763 										 										美商高盛: 10556 										 										永豐金-板橋: 600 										 										凱基-松山: 1686 										 										(牛牛牛)亞-鑫豐: 1990","統一-敦南: -797 										 										國票-長城: -2967","-1","0","1"
"6261","久元","11,769","新加坡商瑞銀: 13457","新光-新竹: -1688","2","0","1"
"9921","巨大","11,627","港商麥格理: 19939 										 										新光-新竹: 1997","美商高盛: -10309","-1","-1","-1"
"1815","富喬","11,074","統一-敦南: 2646 										 										新加坡商瑞銀: 12790","富邦-台北: -1741 										 										新光-新竹: -1732 										 										玉山-雙和: -889","2","0","1"
"00892","富邦台灣半導體","10,760","玉山-城中: 2901 										 										永豐金-中正: 983 										 										富邦-板橋: 1363 										 										凱基-松山: 2101 										 										台新-高雄: 2583 										 										日盛-景美: 829","","None","None","None"
"4133","亞諾法","10,632","兆豐-中壢: 314 										 										康和-澎湖: 1882 										 										玉山-城中: 914 										 										統一-台中: 2249 										 										(牛牛牛)亞-網路: 2244 										 										台新-高雄: 2262 										 										凱基-大安: 767","","-2","0","-1"
"3034","聯詠","10,350","兆豐-中壢: 507 										 										玉山-城中: 1937 										 										美商高盛: 21264 										 										瑞士信貸: 46243 										 										中國信託-忠孝: 9792 										 										國票-長城: 5642 										 										凱基-松山: 2088 										 										(牛牛牛)亞-網路: 1069 										 										(牛牛牛)亞-鑫豐: 6220 										 										台新-高雄: 3389 										 										中國信託-嘉義: 1088 										 										台灣匯立證券: 10856 										 										元大-竹科: 3309","永豐金-板橋: -6752 										 										新加坡商瑞銀: -89956 										 										富邦-台北: -2330 										 										新光-新竹: -3495 										 										凱基-大安: -521","-2","-2","-2"
"5371","中光電","10,116","新加坡商瑞銀: 10748","永豐金-板橋: -632","-1","0","-2"
"2371","大同","10,068","美商高盛: 10068","","1","0","-1"
"4961","天鈺","9,023","康和-澎湖: 649 										 										玉山-城中: 1582 										 										美商高盛: 22483 										 										統一-台中: 1153 										 										中國信託-忠孝: 991 										 										永豐金-中正: 1072 										 										富邦-台北: 3485 										 										中國信託-嘉義: 358 										 										玉山-雙和: 1660","國票-長城: -1938 										 										富邦-板橋: -1328 										 										台新-高雄: -5396 										 										兆豐-忠孝: -15076 										 										凱基-大安: -672","1","4","-3"
"2404","漢唐","8,926","統一-台中: 935 										 										富邦-板橋: 1646 										 										台灣匯立證券: 11775","新光-新竹: -3317 										 										日盛-景美: -2113","-6","0","5"
"2059","川湖","8,215","港商麥格理: 8215","","10","1","1"
"1476","儒鴻","8,187","美商高盛: 42428","台灣匯立證券: -34241","2","-10","-2"
"3653","健策","8,182","永豐金-中正: 886 										 										台新-高雄: 2109 										 										新光-新竹: 4394 										 										日盛-景美: 875 										 										元大-竹科: 2066 										 										凱基-大安: 274","永豐金-板橋: -1828 										 										凱基-松山: -594","2","-3","3"
"3152","璟德","8,071","統一-敦南: 9079","元大-竹科: -1008","-10","5","-1"
"2022","聚亨","7,996","中國信託-忠孝: 1179 										 										元大-竹科: 6817","","-1","0","0"
"1590","亞德客-KY","7,945","港商麥格理: 26919 										 										富邦-板橋: 988 										 										台灣匯立證券: 15872","美商高盛: -7973 										 										瑞士信貸: -14955 										 										統一-敦南: -11922 										 										日盛-景美: -984","-1","1","-1"
"3530","晶相光","7,115","兆豐-中壢: 8551 										 										富邦-台北: 4276","元大-竹科: -1179 										 										凱基-大安: -4533","3","-1","1"
"6168","宏齊","6,868","新光-新竹: 6868","","1","0","1"
"6136","富爾特","6,849","日盛-景美: 6849","","-1","0","0"
"3483","力致","6,604","康和-澎湖: 921 										 										統一-敦南: 5015 										 										台新-高雄: 1493","永豐金-中正: -825","-1","1","-1"
"6485","點序","6,366","統一-台中: 3362 										 										中國信託-忠孝: 1887 										 										國票-長城: 3609","凱基-松山: -566 										 										日盛-景美: -1101 										 										元大-竹科: -825","1","0","0"
"00620","8富邦台50","6,358","兆豐-忠孝: 6358","","None","None","None"
"4123","晟德","6,285","康和-澎湖: 437 										 										玉山-城中: 1089 										 										中國信託-忠孝: 1831 										 										(牛牛牛)亞-鑫豐: 1337 										 										中國信託-嘉義: 788 										 										日盛-景美: 803","","-1","0","-1"
"3003","健和興","6,206","中國信託-忠孝: 3878 										 										新光-新竹: 5396","港商麥格理: -3068","-1","-1","-3"
"2913","農林","6,006","國票-長城: 836 										 										永豐金-板橋: 4131 										 										中國信託-嘉義: 1275","康和-澎湖: -236","-1","0","-3"
"2457","飛宏","5,779","新光-新竹: 5779","","-3","0","-1"
"1227","佳格","5,656","台灣匯立證券: 5656","","2","0","0"
"5288","豐祥-KY","5,361","中國信託-忠孝: 1747 										 										台灣匯立證券: 3614","","2","1","0"
"6026","福邦證","4,980","國票-長城: 4980","","-1","0","0"
"2353","宏��","4,932","美商高盛: 41264 										 										統一-台中: 659 										 										富邦-板橋: 2234 										 										玉山-雙和: 1846","摩根大通: -41071","-1","1","-1"
"1736","喬山","4,736","凱基-松山: 4016 										 										日盛-景美: 720","","1","0","-2"
"1710","東聯","4,581","中國信託-忠孝: 4795 										 										(牛牛牛)亞-網路: 635","凱基-松山: -849","1","0","-3"
"5443","均豪","4,483","兆豐-中壢: 745 										 										(牛牛牛)亞-網路: 2647 										 										中國信託-嘉義: 1091","","-1","0","-1"
"1597","直得","4,405","凱基-大安: 4405","","-1","0","-1"
"1515","力山","4,260","新加坡商瑞銀: 10897","統一-台中: -6021 										 										(牛牛牛)亞-網路: -616","1","0","-2"
"5469","瀚宇博","4,250","凱基-松山: 2128 										 										台新-高雄: 2122","","7","0","4"
"2231","為升","4,078","兆豐-忠孝: 3500 										 										凱基-大安: 578","","-1","0","-7"
"8112","至上","4,069","台灣匯立證券: 6935","永豐金-板橋: -995 										 										台新-高雄: -1871","1","0","1"
"00655","L國泰中國A50正2","4,056","凱基-松山: 1139 										 										(牛牛牛)亞-網路: 1670 										 										(牛牛牛)亞-鑫豐: 1247","","None","None","None"
"1784","訊聯","4,028","永豐金-板橋: 4028","","-1","0","1"
"2105","正新","3,986","港商麥格理: 3986","","1","1","-7"
"1313","聯成","3,729","玉山-城中: 1212 										 										中國信託-忠孝: 1479 										 										日盛-景美: 2075","(牛牛牛)亞-網路: -1037","-1","0","-5"
"2102","泰豐","3,649","統一-台中: 2560 										 										富邦-板橋: 1089","","1","0","-1"
"6207","雷科","3,561","凱基-大安: 3561","","4","0","0"
"3044","健鼎","3,331","富邦-台北: 4606","(牛牛牛)亞-網路: -1275","1","-5","5"
"6640","均華","3,293","(牛牛牛)亞-鑫豐: 3293","","1","0","0"
"3176","基亞","3,290","康和-澎湖: 693 										 										中國信託-嘉義: 346 										 										日盛-景美: 866 										 										凱基-大安: 1818","(牛牛牛)亞-網路: -433","2","0","0"
"6781","AES-KY","3,156","(牛牛牛)亞-網路: 3936","玉山-雙和: -780","2","4","0"
"1722","台肥","3,136","(牛牛牛)亞-鑫豐: 3136","","2","0","0"
"9938","百和","3,106","玉山-城中: 3106","","-2","0","-1"
"5475","德宏","3,105","統一-敦南: 1250 										 										台新-高雄: 2963","康和-澎湖: -250 										 										(牛牛牛)亞-網路: -858","1","0","0"
"6462","神盾","3,051","永豐金-中正: 2255 										 										玉山-雙和: 796","","-1","0","-5"
"1304","台聚","3,000","永豐金-中正: 2073 										 										玉山-雙和: 927","","2","-1","-6"
"1618","合機","2,879","(牛牛牛)亞-網路: 2879","","-1","0","0"
"5512","力麒","2,787","凱基-松山: 3150","康和-澎湖: -363","1","0","0"
"3588","通嘉","2,742","新光-新竹: 1434 										 										玉山-雙和: 790 										 										凱基-大安: 873","中國信託-嘉義: -355","-2","0","-1"
"2880","華南金","2,646","台灣匯立證券: 2646","","-3","1","-1"
"3587","閎康","2,644","中國信託-忠孝: 1007 										 										永豐金-中正: 1637","","-2","0","-1"
"2338","光罩","2,609","康和-澎湖: 260 										 										統一-台中: 3564 										 										統一-敦南: 4533 										 										凱基-松山: 857 										 										富邦-台北: 4588 										 										凱基-大安: 2434","國票-長城: -2478 										 										兆豐-忠孝: -9934 										 										玉山-雙和: -1215","-2","0","1"
"6192","巨路","2,609","(牛牛牛)亞-鑫豐: 1341 										 										凱基-大安: 1268","","-6","0","0"
"3092","鴻碩","2,591","統一-敦南: 704 										 										台新-高雄: 2092 										 										凱基-大安: 692","玉山-城中: -897","15","0","1"
"4417","金洲","2,464","(牛牛牛)亞-鑫豐: 2464","","-3","0","0"
"2823","中壽","2,450","永豐金-中正: 2450","","-3","0","6"
"5498","凱崴","2,449","永豐金-板橋: 957 										 										新光-新竹: 1492","","-3","0","0"
"3017","奇鋐","2,428","新光-新竹: 4748 										 										日盛-景美: 710","兆豐-忠孝: -3030","-1","-1","-3"
"6491","晶碩","2,362","新加坡商瑞銀: 12277 										 										日盛-景美: 3311","台灣匯立證券: -13226","0","1","-4"
"2401","凌陽","2,340","康和-澎湖: 547 										 										美商高盛: 26933 										 										凱基-松山: 1735","統一-敦南: -770 										 										中國信託-忠孝: -2106 										 										永豐金-中正: -853 										 										國票-長城: -9715 										 										永豐金-板橋: -832 										 										(牛牛牛)亞-網路: -1479 										 										台新-高雄: -1521 										 										富邦-台北: -9243 										 										凱基-大安: -356","1","0","1"
"3576","聯合再生","2,277","統一-敦南: 2277","","-1","0","0"
"5243","乙盛-KY","2,251","富邦-台北: 2251","","-1","0","1"
"8261","富鼎","2,244","兆豐-中壢: 216 										 										玉山-城中: 1304 										 										日盛-景美: 724","","-2","0","-2"
"1409","新纖","2,160","兆豐-忠孝: 2160","","5","0","-3"
"3131","弘塑","2,099","中國信託-忠孝: 1170 										 										國票-長城: 4299 										 										凱基-松山: 6534 										 										日盛-景美: 798","玉山-城中: -1960 										 										統一-敦南: -781 										 										(牛牛牛)亞-網路: -727 										 										台新-高雄: -1935 										 										兆豐-忠孝: -1211 										 										新光-新竹: -1356 										 										玉山-雙和: -2732","-2","2","2"
"8091","翔名","1,976","富邦-台北: 1976","","4","0","0"
"2732","六角","1,918","凱基-大安: 1918","","4","0","0"
"3094","聯傑","1,900","統一-敦南: 698 										 										永豐金-中正: 853 										 										凱基-大安: 349","","-2","0","0"
"6283","淳安","1,857","新光-新竹: 1857","","-1","0","0"
"1417","嘉裕","1,814","統一-台中: 1814","","-3","0","0"
"6477","安集","1,757","台新-高雄: 1757","","-1","0","-1"
"2743","山富","1,657","台新-高雄: 1657","","-1","0","0"
"2905","三商","1,619","日盛-景美: 1619","","-1","0","1"
"6180","橘子","1,603","中國信託-忠孝: 963 										 										凱基-大安: 640","","-2","0","0"
"6670","復盛應用","1,597","瑞士信貸: 10670 										 										富邦-板橋: 4816","康和-澎湖: -218 										 										台灣匯立證券: -13671","5","6","4"
"4735","豪展","1,595","(牛牛牛)亞-鑫豐: 1595","","-1","0","0"
"8367","建新國際","1,566","富邦-板橋: 1566","","2","0","0"
"1308","亞聚","1,548","日盛-景美: 1548","","7","0","1"
"8085","福華","1,530","凱基-松山: 1530","","-3","0","0"
"3704","合勤控","1,526","新光-新竹: 1526","","-2","0","-2"
"5272","笙科","1,509","統一-台中: 1509","","-2","0","0"
"2504","國產","1,491","兆豐-中壢: 250 										 										(牛牛牛)亞-網路: 1241","","1","0","-6"
"1303","南亞","1,489","國票-長城: 4837 										 										台灣匯立證券: 4537","美商高盛: -7885","4","-1","-1"
"8403","盛弘","1,473","日盛-景美: 1473","","-1","0","-1"
"1456","怡華","1,459","玉山-雙和: 1459","","-3","0","0"
"6234","高僑","1,425","玉山-雙和: 1425","","-5","0","0"
"02002","1統一�琤肮鴔滆","1,423","統一-敦南: 1423","","None","None","None"
"2478","大毅","1,365","永豐金-中正: 1365","","-2","0","-2"
"2204","中華","1,354","(牛牛牛)亞-鑫豐: 1354","","2","0","2"
"3484","崧騰","1,337","玉山-雙和: 1337","","1","0","1"
"3540","曜越","1,310","玉山-城中: 1030 										 										富邦-板橋: 973","凱基-松山: -693","-1","-1","-2"
"8942","森鉅","1,310","(牛牛牛)亞-網路: 1310","","5","0","1"
"1527","鑽全","1,290","玉山-雙和: 1290","","3","0","0"
"3682","亞太電","1,287","永豐金-板橋: 544 										 										凱基-松山: 743","","2","0","0"
"6251","定穎","1,278","玉山-城中: 1278","","1","0","1"
"6716","應廣","1,277","玉山-雙和: 1277","","-1","0","1"
"2702","華園","1,243","(牛牛牛)亞-鑫豐: 1243","","-1","0","0"
"2867","三商壽","1,223","玉山-城中: 1223","","-3","0","1"
"4162","智擎","1,221","富邦-板橋: 1221","","-1","0","-2"
"3028","增你強","1,204","中國信託-嘉義: 1204","","-8","0","0"
"1309","台達化","1,189","統一-敦南: 2116","永豐金-中正: -927","-1","0","2"
"5227","立凱-KY","1,075","統一-台中: 1075","","1","0","0"
"2453","凌群","1,061","凱基-松山: 1061","","-1","0","0"
"4433","興采","1,046","(牛牛牛)亞-網路: 1046","","2","0","0"
"3687","歐買尬","1,040","統一-台中: 1040","","1","0","0"
"2012","春雨","1,038","富邦-板橋: 1038","","2","0","0"
"6203","海韻電","1,032","永豐金-板橋: 1032","","-2","0","-1"
"2489","瑞軒","1,023","國票-長城: 1023","","-4","0","-4"
"3356","奇偶","1,023","中國信託-嘉義: 1023","","4","0","0"
"1447","力鵬","1,005","兆豐-中壢: 1005","","1","0","-3"
"4168","醣聯","985","統一-台中: 985","","-1","0","0"
"2614","東森","964","兆豐-中壢: 211 										 										國票-長城: 4714 										 										(牛牛牛)亞-網路: 3817 										 										兆豐-忠孝: 691 										 										日盛-景美: 1083","玉山-城中: -1864 										 										富邦-板橋: -1040 										 										新光-新竹: -6142 										 										凱基-大安: -506","2","0","1"
"2439","美律","953","統一-敦南: 953","","6","0","2"
"6190","萬泰科","939","玉山-雙和: 939","","-12","0","0"
"5009","榮剛","932","中國信託-嘉義: 932","","-1","0","-6"
"5388","中磊","927","玉山-城中: 927","","5","0","-1"
"6275","元山","916","富邦-板橋: 916","","-2","0","0"
"6560","欣普羅","916","玉山-雙和: 916","","-6","0","0"
"3213","茂訊","912","玉山-雙和: 912","","5","0","1"
"1457","宜進","910","中國信託-忠孝: 910","","1","0","0"
"3138","耀登","904","元大-竹科: 1956","中國信託-嘉義: -1052","-2","0","0"
"2427","三商電","903","(牛牛牛)亞-網路: 903","","3","0","0"
"1526","日馳","889","玉山-雙和: 889","","-1","0","0"
"8271","宇瞻","875","凱基-松山: 875","","-3","0","0"
"6505","台塑化","856","台灣匯立證券: 2376","玉山-城中: -1520","1","8","0"
"6414","樺漢","854","中國信託-忠孝: 854","","-1","0","-1"
"4174","浩鼎","846","統一-敦南: 846","","-1","0","0"
"2331","精英","844","玉山-雙和: 844","","-4","0","-3"
"5315","光聯","839","(牛牛牛)亞-網路: 839","","2","0","0"
"3041","揚智","831","康和-澎湖: 831","","-1","0","0"
"1720","生達","822","國票-長城: 822","","1","0","0"
"6743","安普新","820","日盛-景美: 820","","-1","0","0"
"3563","牧德","748","日盛-景美: 748","","4","0","2"
"8349","�矬�","734","統一-敦南: 734","","1","0","1"
"2642","宅配通","712","中國信託-嘉義: 712","","9","0","3"
"8905","裕國","710","(牛牛牛)亞-網路: 710","","3","0","0"
"5289","宜鼎","709","日盛-景美: 709","","-3","0","1"
"6285","啟��","682","兆豐-忠孝: 682","","-1","0","0"
"2006","東和鋼鐵","681","港商麥格理: 239 										 										中國信託-忠孝: 968","(牛牛牛)亞-網路: -526","1","-3","1"
"5278","尚凡","664","(牛牛牛)亞-網路: 664","","-4","0","0"
"6494","九齊","637","統一-台中: 1332 										 										富邦-台北: 2089","(牛牛牛)亞-網路: -783 										 										玉山-雙和: -2001","-3","0","-4"
"6104","創惟","620","兆豐-忠孝: 620","","1","0","-1"
"6284","佳邦","603","兆豐-忠孝: 603","","-2","1","-2"
"3122","笙泉","600","富邦-板橋: 1417 										 										(牛牛牛)亞-網路: 656","康和-澎湖: -474 										 										中國信託-嘉義: -999","-1","0","0"
"1708","東鹼","561","康和-澎湖: 561","","-3","0","0"
"3706","神達","552","統一-台中: 1377","永豐金-板橋: -825","-1","0","-2"
"6290","良維","551","國票-長城: 1344","統一-敦南: -793","-2","0","-1"
"4171","瑞基","469","凱基-大安: 469","","-2","0","-1"
"4977","眾達-KY","468","凱基-大安: 468","","-2","0","-2"
"3081","聯亞","461","國票-長城: 852 										 										富邦-板橋: 3320 										 										中國信託-嘉義: 1413 										 										兆豐-忠孝: 1439 										 										元大-竹科: 2610 										 										玉山-雙和: 2263","兆豐-中壢: -284 										 										康和-澎湖: -1428 										 										統一-台中: -3695 										 										統一-敦南: -3128 										 										永豐金-中正: -1166 										 										富邦-台北: -1735","-2","0","-1"
"5014","建錩","452","兆豐-中壢: 452","","2","0","0"
"3015","全漢","450","兆豐-中壢: 450","","-1","0","0"
"2038","海光","428","(牛牛牛)亞-網路: 4331","永豐金-中正: -3221 										 										中國信託-嘉義: -682","6","0","0"
"6712","長聖","404","富邦-台北: 2268 										 										凱基-大安: 451","康和-澎湖: -452 										 										兆豐-忠孝: -949 										 										日盛-景美: -914","-1","0","0"
"3228","金麗科","391","兆豐-中壢: 391","","-3","0","1"
"00671","R富邦NASDAQ反1","377","中國信託-嘉義: 377","","None","None","None"
"6191","精成科","372","統一-敦南: 1522","康和-澎湖: -1150","-3","0","-2"
"2020","美亞","326","康和-澎湖: 326","","1","0","-2"
"6173","信昌電","313","康和-澎湖: 313","","-1","0","-3"
"1103","嘉泥","287","凱基-大安: 287","","1","0","0"
"8358","金居","285","統一-台中: 909 										 										統一-敦南: 4589 										 										永豐金-中正: 1985 										 										富邦-台北: 4277","富邦-板橋: -4294 										 										(牛牛牛)亞-鑫豐: -2636 										 										台新-高雄: -2207 										 										日盛-景美: -1839 										 										凱基-大安: -499","-2","4","3"
"6472","保瑞","263","中國信託-忠孝: 1052","國票-長城: -789","3","0","0"
"2734","易飛網","244","兆豐-中壢: 244","","-3","0","0"
"5287","數字","234","康和-澎湖: 234","","3","0","0"
"4763","材料-KY","220","康和-澎湖: 220","","-1","0","0"
"2388","威盛","204","兆豐-中壢: 204","","1","0","-1"
"2850","新產","160","港商麥格理: 160","","-1","0","0"
"6224","聚鼎","124","統一-台中: 841 										 										永豐金-中正: 2401 										 										玉山-雙和: 985","日盛-景美: -4103","-6","-1","-1"
"4137","麗豐-KY","106","港商麥格理: 106","","-2","0","-1"
"1802","台玻","97","康和-澎湖: 266 										 										玉山-城中: 1086 										 										富邦-板橋: 1575 										 										(牛牛牛)亞-網路: 873 										 										台新-高雄: 1865 										 										富邦-台北: 2464 										 										中國信託-嘉義: 608 										 										台灣匯立證券: 16272","瑞士信貸: -21932 										 										國票-長城: -2000 										 										元大-竹科: -980","4","-3","-3"
"5904","寶雅","5","港商麥格理: 5461","台灣匯立證券: -5456","2","-1","0"
