"股票代碼","名稱","差額(仟元)","買進","賣出","外資","投信","自營商"
"6257","矽格","18,935","新加坡商瑞銀: 21162","(牛牛牛)亞-網路: -581 										 										台新-高雄: -1646","3","0","2"
"2542","興富發","18,884","(牛牛牛)亞-鑫豐: 2072 										 										兆豐-忠孝: 16812","","1","-4","2"
"2885","元大金","18,791","港商麥格理: 17538 										 										永豐金-板橋: 1253","","1","0","2"
"2329","華泰","18,062","瑞士信貸: 35746","兆豐-中壢: -393 										 										中國信託-忠孝: -1432 										 										中國信託-嘉義: -420 										 										台灣匯立證券: -15439","1","0","-1"
"2913","農林","17,966","國票-長城: 17684 										 										富邦-板橋: 1468 										 										元大-竹科: 960 										 										玉山-雙和: 629 										 										凱基-大安: 2065","中國信託-忠孝: -2129 										 										(牛牛牛)亞-鑫豐: -2711","1","0","-2"
"2412","中華電","17,633","康和-澎湖: 570 										 										港商麥格理: 24510 										 										新加坡商瑞銀: 32633 										 										富邦-台北: 2284","摩根大通: -41449 										 										玉山-雙和: -915","3","1","1"
"3044","健鼎","17,396","美商高盛: 14715 										 										國票-長城: 768 										 										富邦-台北: 1913","","-8","-4","4"
"2441","超豐","16,706","美商高盛: 20395 										 										台灣匯立證券: 73","統一-台中: -1371 										 										新光-新竹: -2391","1","-2","1"
"9904","寶成","16,382","瑞士信貸: 55822 										 										港商麥格理: 26","新加坡商瑞銀: -39466","1","0","-3"
"2610","華航","16,034","兆豐-中壢: 519 										 										康和-澎湖: 428 										 										玉山-城中: 1023 										 										美商高盛: 23994 										 										瑞士信貸: 37292 										 										富邦-板橋: 1284 										 										凱基-松山: 1110 										 										新加坡商瑞銀: 24077 										 										日盛-景美: 2150 										 										元大-竹科: 2563","統一-台中: -3283 										 										中國信託-忠孝: -1583 										 										摩根大通: -73540","1","-1","3"
"5876","上海商銀","15,903","港商麥格理: 15903","","1","0","1"
"4128","中天","15,847","元大-竹科: 17366","凱基-松山: -1519","1","0","3"
"1477","聚陽","15,536","瑞士信貸: 39376 										 										凱基-大安: 262","永豐金-中正: -1606 										 										摩根大通: -22496","4","-2","1"
"2801","彰銀","14,806","港商麥格理: 14806","","1","0","1"
"2023","燁輝","14,397","玉山-城中: 1348 										 										(牛牛牛)亞-網路: 1040 										 										新加坡商瑞銀: 19215","中國信託-忠孝: -1503 										 										台新-高雄: -4608 										 										元大-竹科: -1095","1","-1","1"
"3141","晶宏","14,327","瑞士信貸: 22235 										 										統一-敦南: 1166 										 										兆豐-忠孝: 1214","統一-台中: -1600 										 										中國信託-忠孝: -4064 										 										(牛牛牛)亞-鑫豐: -2410 										 										富邦-台北: -2214","1","0","-1"
"8358","金居","13,902","統一-台中: 804 										 										統一-敦南: 5880 										 										永豐金-中正: 5444 										 										新光-新竹: 1135 										 										日盛-景美: 799 										 										玉山-雙和: 1557","康和-澎湖: -901 										 										中國信託-嘉義: -327 										 										凱基-大安: -489","-1","3","2"
"3374","精材","13,411","凱基-松山: 793 										 										新加坡商瑞銀: 24023 										 										中國信託-嘉義: 469","統一-台中: -2224 										 										富邦-板橋: -1898 										 										新光-新竹: -2436 										 										玉山-雙和: -1383 										 										凱基-大安: -3933","1","-1","1"
"6672","騰輝電子-KY","12,806","(牛牛牛)亞-鑫豐: 14645 										 										台新-高雄: 1312 										 										兆豐-忠孝: 2358","新光-新竹: -2053 										 										日盛-景美: -3456","-1","0","-1"
"4976","佳凌","12,624","玉山-城中: 10851 										 										永豐金-中正: 1946","兆豐-中壢: -173","-2","0","0"
"2022","聚亨","12,415","元大-竹科: 12415","","1","0","0"
"6239","力成","11,822","美商高盛: 31383 										 										新加坡商瑞銀: 18509 										 										台灣匯立證券: 106","瑞士信貸: -37779 										 										港商麥格理: -397","1","-2","1"
"3228","金麗科","11,735","富邦-板橋: 3577 										 										富邦-台北: 3560 										 										新光-新竹: 1543 										 										元大-竹科: 3055","","-2","0","-2"
"3530","晶相光","11,172","兆豐-中壢: 5180 										 										統一-台中: 1337 										 										富邦-台北: 4180 										 										元大-竹科: 1405 										 										凱基-大安: 2592","玉山-城中: -1487 										 										統一-敦南: -1700 										 										中國信託-嘉義: -335","2","0","-1"
"8150","南茂","10,645","瑞士信貸: 33742 										 										(牛牛牛)亞-鑫豐: 1732","美商高盛: -24829","-2","-1","-2"
"1409","新纖","9,701","兆豐-中壢: 697 										 										統一-敦南: 828 										 										新加坡商瑞銀: 22765","凱基-松山: -3776 										 										台新-高雄: -7982 										 										富邦-台北: -1934 										 										中國信託-嘉義: -897","4","1","-2"
"1313","聯成","9,410","新加坡商瑞銀: 17633","凱基-松山: -1600 										 										(牛牛牛)亞-鑫豐: -4831 										 										元大-竹科: -1792","2","0","-4"
"3680","家登","8,522","富邦-台北: 5238 										 										台灣匯立證券: 3556","凱基-大安: -272","1","0","1"
"8403","盛弘","8,023","日盛-景美: 8023","","5","0","1"
"6285","啟��","8,001","美商高盛: 14191","玉山-城中: -2188 										 										新光-新竹: -4002","6","0","1"
"2250","IKKA-KY","7,661","永豐金-中正: 928 										 										國票-長城: 1141 										 										富邦-板橋: 1501 										 										中國信託-嘉義: 2317 										 										日盛-景美: 640 										 										元大-竹科: 4708 										 										凱基-大安: 760","統一-敦南: -4334","None","None","None"
"2363","矽統","7,630","中國信託-忠孝: 3428 										 										(牛牛牛)亞-鑫豐: 4202","","-2","0","-1"
"1456","怡華","7,585","永豐金-中正: 4397 										 										元大-竹科: 3188","","-2","0","-1"
"5531","鄉林","7,434","兆豐-中壢: 264 										 										永豐金-中正: 7170","","-1","0","1"
"1102","亞泥","7,204","港商麥格理: 23472 										 										國票-長城: 7585 										 										台灣匯立證券: 51 										 										新光-新竹: 1261","美商高盛: -25165","8","-4","7"
"2059","川湖","7,048","港商麥格理: 7048","","9","0","-4"
"0056","元大高股息","6,929","(牛牛牛)亞-鑫豐: 6929","","1","0","-4"
"1760","寶齡富錦","6,462","兆豐-中壢: 1619 										 										玉山-城中: 1036 										 										統一-敦南: 2103 										 										中國信託-忠孝: 39544 										 										凱基-松山: 1266 										 										新光-新竹: 4575 										 										日盛-景美: 1893 										 										玉山-雙和: 2667","康和-澎湖: -3308 										 										統一-台中: -1046 										 										國票-長城: -3049 										 										永豐金-板橋: -1237 										 										(牛牛牛)亞-網路: -841 										 										富邦-台北: -4402 										 										元大-竹科: -34358","-1","0","2"
"6494","九齊","6,318","永豐金-板橋: 1480 										 										兆豐-忠孝: 1316 										 										新光-新竹: 3260 										 										凱基-大安: 262","","-2","0","-3"
"2436","偉詮電","6,013","兆豐-中壢: 293 										 										康和-澎湖: 366 										 										統一-台中: 690 										 										永豐金-中正: 1305 										 										凱基-松山: 1034 										 										台新-高雄: 5544 										 										中國信託-嘉義: 518 										 										兆豐-忠孝: 1118","統一-敦南: -2134 										 										國票-長城: -2721","-2","0","1"
"5543","桓鼎-KY","5,960","台新-高雄: 5960","","0","0","1"
"3515","華擎","5,611","新光-新竹: 5611","","4","0","2"
"8044","網家","5,600","統一-台中: 2364 										 										(牛牛牛)亞-鑫豐: 2337 										 										兆豐-忠孝: 1660 										 										凱基-大安: 873","中國信託-嘉義: -330 										 										玉山-雙和: -1304","-3","0","-3"
"3023","信邦","5,410","港商麥格理: 6499 										 										台灣匯立證券: 5145","日盛-景美: -6234","3","-2","1"
"3587","閎康","5,086","永豐金-板橋: 2549 										 										台新-高雄: 2537","","-1","1","1"
"3045","台灣大","4,955","港商麥格理: 10448","台新-高雄: -2403 										 										中國信託-嘉義: -1030 										 										兆豐-忠孝: -2060","1","1","-3"
"2618","長榮航","4,701","美商高盛: 31183 										 										瑞士信貸: 26038 										 										統一-敦南: 725 										 										中國信託-忠孝: 7204 										 										(牛牛牛)亞-鑫豐: 2119 										 										新加坡商瑞銀: 31561 										 										兆豐-忠孝: 1290","康和-澎湖: -247 										 										港商麥格理: -1039 										 										凱基-松山: -818 										 										台新-高雄: -1778 										 										摩根大通: -84051 										 										中國信託-嘉義: -1398 										 										日盛-景美: -3293 										 										元大-竹科: -1948 										 										玉山-雙和: -847","2","-1","1"
"2028","威致","4,686","(牛牛牛)亞-網路: 1499 										 										(牛牛牛)亞-鑫豐: 4120 										 										中國信託-嘉義: 424","富邦-板橋: -1357","3","0","-1"
"1598","岱宇","4,480","兆豐-忠孝: 3522 										 										玉山-雙和: 958","","-4","0","-1"
"6643","M31","4,418","國票-長城: 4418","","2","0","1"
"2520","冠德","4,182","國票-長城: 4182","","-1","-6","-5"
"6541","泰福-KY","4,174","富邦-板橋: 2366 										 										日盛-景美: 1808","","1","0","0"
"3092","鴻碩","4,028","統一-敦南: 3357 										 										凱基-大安: 671","","14","0","-2"
"2417","圓剛","3,922","玉山-城中: 3922","","1","0","1"
"5904","寶雅","3,829","港商麥格理: 3829","","1","0","0"
"6510","精測","3,526","統一-敦南: 7091","永豐金-板橋: -703 										 										(牛牛牛)亞-網路: -672 										 										新光-新竹: -2190","-1","0","-1"
"00632","R元大台灣50反1","3,442","(牛牛牛)亞-鑫豐: 7817 										 										台新-高雄: 1439 										 										新光-新竹: 2151 										 										玉山-雙和: 660","統一-敦南: -1116 										 										(牛牛牛)亞-網路: -3887 										 										富邦-台北: -3333 										 										凱基-大安: -289","None","None","None"
"6168","宏齊","3,431","統一-台中: 1140 										 										國票-長城: 621 										 										新光-新竹: 1670","","-1","0","0"
"2385","群光","3,417","統一-敦南: 3183 										 										永豐金-中正: 1552 										 										台灣匯立證券: 77","兆豐-中壢: -543 										 										兆豐-忠孝: -852","-12","-7","5"
"6187","萬潤","3,315","中國信託-忠孝: 1328 										 										永豐金-板橋: 2657","中國信託-嘉義: -670","2","0","-1"
"2912","統一超","3,258","台灣匯立證券: 7421","港商麥格理: -4163","-1","1","1"
"5263","智崴","3,239","玉山-城中: 3239","","-2","1","0"
"6706","惠特","3,198","兆豐-忠孝: 1780 										 										元大-竹科: 1418","","-1","9","-1"
"2301","光寶科","3,162","港商麥格理: 10318","統一-台中: -7156","1","1","7"
"00715","L期街口布蘭特正2","3,149","統一-台中: 850 										 										(牛牛牛)亞-網路: 746 										 										(牛牛牛)亞-鑫豐: 2275","中國信託-忠孝: -722","None","None","None"
"1709","和益","3,139","永豐金-中正: 1161 										 										國票-長城: 1978","","-4","0","-2"
"2727","王品","3,068","中國信託-忠孝: 2123 										 										日盛-景美: 3245","永豐金-中正: -2300","-8","0","1"
"1210","大成","2,871","永豐金-板橋: 2871","","-6","0","1"
"6224","聚鼎","2,866","永豐金-中正: 2128 										 										日盛-景美: 738","","-5","0","3"
"1722","台肥","2,845","國票-長城: 2845","","1","-1","-4"
"2007","燁興","2,760","日盛-景美: 2760","","1","0","0"
"2352","佳世達","2,685","國票-長城: 1495 										 										凱基-松山: 1190","","-2","-2","-3"
"2485","兆赫","2,684","富邦-台北: 2684","","-2","0","-1"
"2641","正德","2,570","康和-澎湖: 952 										 										新光-新竹: 1888","凱基-大安: -270","-1","0","0"
"6104","創惟","2,512","兆豐-中壢: 2512","","-1","0","1"
"3686","達能","2,339","康和-澎湖: 803 										 										統一-台中: 1735","兆豐-中壢: -199","3","0","0"
"6756","威鋒電子","2,315","統一-敦南: 1022 										 										新光-新竹: 1293","","-3","0","1"
"1457","宜進","2,308","統一-敦南: 1598 										 										中國信託-忠孝: 1744","兆豐-忠孝: -1034","-5","0","0"
"8028","昇陽半導體","2,301","中國信託-忠孝: 2301","","3","0","-1"
"3527","聚積","2,295","統一-敦南: 2295","","3","0","-1"
"4173","久裕","2,245","兆豐-中壢: 1142 										 										永豐金-中正: 1202 										 										(牛牛牛)亞-鑫豐: 1810 										 										富邦-台北: 1448","元大-竹科: -3357","-1","0","0"
"2457","飛宏","2,193","富邦-板橋: 2193","","-2","1","1"
"6651","全宇昕","2,171","凱基-松山: 2171","","-1","0","0"
"2206","三陽工業","2,164","富邦-台北: 2164","","1","0","-1"
"2231","為升","2,123","富邦-台北: 2123","","3","0","-6"
"6129","普誠","2,100","康和-澎湖: 1339 										 										玉山-城中: 1916 										 										統一-台中: 3749 										 										統一-敦南: 931 										 										中國信託-忠孝: 1761 										 										國票-長城: 1931 										 										凱基-松山: 1075 										 										元大-竹科: 17609 										 										凱基-大安: 290","兆豐-中壢: -25764 										 										永豐金-中正: -1052 										 										(牛牛牛)亞-鑫豐: -1685","-1","0","0"
"2010","春源","2,016","(牛牛牛)亞-網路: 2016","","1","0","-2"
"3227","原相","2,015","統一-敦南: 7058 										 										日盛-景美: 981","中國信託-忠孝: -782 										 										富邦-板橋: -1909 										 										(牛牛牛)亞-網路: -591 										 										(牛牛牛)亞-鑫豐: -2155 										 										凱基-大安: -587","3","4","-1"
"2312","金寶","2,010","中國信託-忠孝: 2010","","-2","0","1"
"4934","太極","1,986","台新-高雄: 1986","","6","0","0"
"5288","豐祥-KY","1,969","台灣匯立證券: 1261 										 										凱基-大安: 708","","1","0","0"
"2880","華南金","1,920","港商麥格理: 42 										 										富邦-板橋: 1878","","-2","0","1"
"2915","潤泰全","1,904","(牛牛牛)亞-鑫豐: 1904","","-1","-4","8"
"1616","億泰","1,896","(牛牛牛)亞-網路: 1896","","1","0","0"
"6175","立敦","1,894","國票-長城: 853 										 										永豐金-板橋: 1005 										 										兆豐-忠孝: 1363","元大-竹科: -1327","-1","0","2"
"3138","耀登","1,880","康和-澎湖: 1983 										 										凱基-松山: 791","永豐金-板橋: -894","-1","0","0"
"2020","美亞","1,836","康和-澎湖: 417 										 										富邦-板橋: 1419","","-2","0","-1"
"5306","桂盟","1,794","玉山-城中: 1794","","1","0","2"
"2504","國產","1,789","台新-高雄: 1268 										 										中國信託-嘉義: 521","","-1","0","-5"
"3164","景岳","1,780","兆豐-忠孝: 1780","","1","0","0"
"5498","凱崴","1,753","新光-新竹: 1753","","-2","0","0"
"6244","茂迪","1,685","康和-澎湖: 383 										 										台新-高雄: 1936","(牛牛牛)亞-網路: -634","3","0","1"
"1527","鑽全","1,681","中國信託-忠孝: 1681","","2","0","0"
"9103","美德醫療-DR","1,652","國票-長城: 727 										 										日盛-景美: 1249","康和-澎湖: -324","1","0","-3"
"2489","瑞軒","1,624","國票-長城: 1624","","-3","1","-3"
"4952","凌通","1,557","康和-澎湖: 560 										 										統一-敦南: 997","","-1","1","0"
"1727","中華化","1,551","永豐金-中正: 1551","","-1","0","0"
"5291","邑昇","1,528","(牛牛牛)亞-鑫豐: 1528","","1","0","0"
"00642","U期元大S＆P石油","1,524","富邦-台北: 1524","","None","None","None"
"00638","R元大滬深300反1","1,521","(牛牛牛)亞-鑫豐: 1521","","None","None","None"
"9938","百和","1,518","富邦-台北: 1518","","-1","0","1"
"1201","味全","1,488","(牛牛牛)亞-網路: 1488","","-2","0","-5"
"2608","嘉里大榮","1,487","國票-長城: 2338 										 										凱基-松山: 1006 										 										元大-竹科: 1361","玉山-城中: -1844 										 										富邦-板橋: -1374","2","0","1"
"5478","智冠","1,429","富邦-台北: 1429","","-7","0","0"
"5474","聰泰","1,424","富邦-板橋: 1424","","1","0","1"
"2642","宅配通","1,420","中國信託-嘉義: 1420","","8","0","2"
"8050","廣積","1,413","凱基-松山: 1413","","4","0","0"
"3484","崧騰","1,408","玉山-城中: 637 										 										玉山-雙和: 771","","-3","0","0"
"2348","海悅","1,404","康和-澎湖: 1404","","-1","0","0"
"1225","福懋油","1,367","統一-敦南: 1367","","-2","0","0"
"1789","神隆","1,366","永豐金-中正: 1366","","1","0","0"
"6123","上奇","1,344","兆豐-中壢: 310 										 										兆豐-忠孝: 1034","","-4","0","0"
"6160","欣技","1,339","(牛牛牛)亞-網路: 1339","","3","0","0"
"5272","笙科","1,327","兆豐-忠孝: 1327","","-1","0","0"
"6472","保瑞","1,313","中國信託-忠孝: 1313","","2","0","3"
"2732","六角","1,264","凱基-大安: 1264","","3","0","-1"
"1460","宏遠","1,249","中國信託-忠孝: 1576","康和-澎湖: -327","1","0","0"
"5289","宜鼎","1,246","日盛-景美: 1246","","-2","-1","-1"
"3532","台勝科","1,238","富邦-板橋: 1238","","1","0","-2"
"6207","雷科","1,236","永豐金-中正: 1236","","3","0","0"
"2367","燿華","1,227","中國信託-嘉義: 1227","","2","0","1"
"6582","申豐","1,212","(牛牛牛)亞-鑫豐: 2066 										 										玉山-雙和: 1450","中國信託-忠孝: -868 										 										新光-新竹: -1436","1","1","-2"
"1452","宏益","1,204","玉山-城中: 1204","","1","0","0"
"4401","東隆興","1,197","玉山-雙和: 1197","","-3","0","6"
"8249","菱光","1,160","富邦-板橋: 1160","","1","0","0"
"2017","官田鋼","1,146","(牛牛牛)亞-網路: 1146","","1","0","0"
"8342","益張","1,141","(牛牛牛)亞-網路: 1141","","3","0","0"
"4927","泰鼎-KY","1,133","國票-長城: 1133","","4","0","1"
"3673","TPK-KY","1,127","(牛牛牛)亞-鑫豐: 2444","玉山-城中: -1317","-1","0","2"
"4572","駐龍","1,118","統一-敦南: 1118","","1","0","0"
"2726","雅茗-KY","1,080","凱基-大安: 1080","","1","0","0"
"1229","聯華","1,048","富邦-板橋: 1048","","-3","-1","1"
"2461","光群雷","1,043","富邦-板橋: 1043","","-2","0","0"
"4977","眾達-KY","1,035","中國信託-嘉義: 1035","","-1","0","-1"
"6727","亞泰金屬","997","(牛牛牛)亞-網路: 997","","1","0","0"
"2038","海光","962","(牛牛牛)亞-網路: 5739","兆豐-中壢: -1018 										 										元大-竹科: -2003 										 										玉山-雙和: -1756","5","0","0"
"6712","長聖","919","兆豐-忠孝: 919","","1","0","0"
"2102","泰豐","913","玉山-城中: 644 										 										凱基-大安: 269","","-1","0","1"
"1730","花仙子","901","兆豐-忠孝: 901","","-4","0","0"
"2612","中航","855","日盛-景美: 855","","1","0","3"
"5475","德宏","849","日盛-景美: 1928","永豐金-板橋: -1079","-1","0","0"
"5538","東明-KY","841","日盛-景美: 841","","1","0","0"
"6005","群益證","838","永豐金-板橋: 838","","1","0","0"
"1558","伸興","813","凱基-松山: 813","","-4","0","0"
"4108","懷特","797","統一-台中: 797","","1","0","0"
"3122","笙泉","787","中國信託-嘉義: 1120","康和-澎湖: -333","2","0","0"
"9921","巨大","750","港商麥格理: 27658 										 										台灣匯立證券: 7084","新加坡商瑞銀: -33033 										 										玉山-雙和: -959","1","1","1"
"2634","漢翔","750","玉山-城中: 750","","-1","0","-4"
"3438","類比科","748","凱基-松山: 748","","-1","0","1"
"6598","ABC-KY","734","兆豐-忠孝: 1009","兆豐-中壢: -275","-1","0","0"
"8406","金可-KY","729","中國信託-嘉義: 729","","-3","2","1"
"2705","六福","726","(牛牛牛)亞-網路: 726","","-1","0","0"
"8271","宇瞻","697","統一-台中: 697","","-2","0","0"
"3526","凡甲","693","玉山-雙和: 693","","1","0","-1"
"1593","祺驊","654","國票-長城: 654","","-2","0","0"
"3062","建漢","635","統一-台中: 1524 										 										凱基-松山: 942","(牛牛牛)亞-鑫豐: -1831","-2","0","0"
"3498","陽程","628","玉山-城中: 628","","1","0","0"
"6469","大樹","615","凱基-松山: 615","","-1","0","0"
"9905","大華","610","(牛牛牛)亞-網路: 610","","-1","0","0"
"1565","精華","609","國票-長城: 609","","-1","0","-2"
"3548","兆利","602","永豐金-板橋: 602","","-3","0","-3"
"2534","宏盛","576","國票-長城: 1173","兆豐-中壢: -597","-6","0","0"
"8011","台通","543","玉山-雙和: 543","","-1","0","0"
"1515","力山","536","兆豐-中壢: 307 										 										(牛牛牛)亞-網路: 614","康和-澎湖: -385","-1","0","-1"
"3675","德微","535","凱基-大安: 535","","3","0","1"
"2476","鉅祥","516","中國信託-嘉義: 516","","-1","0","0"
"1513","中興電","491","康和-澎湖: 491","","1","0","1"
"1733","五鼎","483","中國信託-嘉義: 483","","1","0","0"
"2404","漢唐","478","康和-澎湖: 2355 										 										凱基-大安: 467","(牛牛牛)亞-網路: -1170 										 										日盛-景美: -1174","-5","0","4"
"2867","三商壽","470","玉山-城中: 1690","統一-台中: -1220","-2","0","0"
"8938","明安","466","兆豐-中壢: 245 										 										統一-台中: 1377 										 										永豐金-板橋: 803","(牛牛牛)亞-網路: -1046 										 										兆豐-忠孝: -913","-2","6","-2"
"8021","尖點","401","康和-澎湖: 401","","-3","0","0"
"3702","大聯大","395","摩根大通: 26480 										 										台灣匯立證券: 50 										 										元大-竹科: 1062","新加坡商瑞銀: -27197","-4","-5","7"
"3257","虹冠電","376","(牛牛牛)亞-網路: 1920","永豐金-板橋: -1544","-1","0","0"
"1402","遠東新","349","永豐金-中正: 3231 										 										日盛-景美: 637","富邦-板橋: -3519","-6","1","-6"
"1232","大統益","336","康和-澎湖: 336","","-3","0","0"
"2633","台灣高鐵","294","康和-澎湖: 294","","-5","0","-1"
"1517","利奇","249","兆豐-中壢: 249","","-3","0","0"
"1723","中碳","218","兆豐-中壢: 218","","-2","0","-3"
"1720","生達","202","國票-長城: 593","中國信託-嘉義: -391","-1","0","0"
"2481","強茂","191","中國信託-忠孝: 1406 										 										永豐金-板橋: 1362","新光-新竹: -2577","-2","0","-1"
"2908","特力","78","台灣匯立證券: 78","","-6","0","0"
"2331","精英","68","台灣匯立證券: 68","","-3","0","-2"
"4968","立積","51","新光-新竹: 1134","(牛牛牛)亞-網路: -1083","1","-1","-1"
"2105","正新","24","港商麥格理: 24","","-1","0","-6"
"6679","鈺太","18","元大-竹科: 1400","玉山-城中: -1382","-2","-1","-1"
"5392","應華","7","永豐金-中正: 1078","日盛-景美: -1071","-2","0","1"
